,current_assets,current_liabilities,equity,financial_profit,net_income,other_profit,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,net_profit_margin,revenue_growth,gross_profit,gross_margin,net_income_growth,total_equity
2021-01-01,10801086420.0,6798797330.0,3411545910.0,-314146280.0,586810650.0,23712700.0,2217763060.0,11047240720.0,7635694810.0,0.053118300295351945,0.17200725579565776,0.6911856999889833,1.588676040149001,0.2645957363903428,0.0,0.0,0.0,0.0,3411545910.0
2022-01-01,9739510880.0,5784183850.0,4485032450.0,-391620480.0,514205650.0,11914670.0,1958363550.0,10641369690.0,6156337240.0,0.04832137826047091,0.11464925967258052,0.5785286499148025,1.6838176538942482,0.26256904648781887,-0.1169644831220158,0.0,0.0,-0.12372815660383807,4485032450.0
2023-01-01,14660382854.0,9880737830.0,5038196499.0,-367752742.0,584016390.0,5110909.0,1815958754.0,15301571860.0,10286928941.0,0.038167084750729656,0.11646220866239908,0.6722792295536101,1.483733614456199,0.32160223282251926,-0.07271622064248484,0.0,0.0,0.13576424140808263,5014642919.0
2024-01-01,21873553969.0,14161986238.0,1180409047.0,-535109059.0,743553183.0,4856549.0,3120367476.0,22121692241.0,15223341794.0,0.03361194862036414,0.10778709906269858,0.6881635287279377,1.5445258596783562,0.23829026187427163,0.7183030556871337,0.0,0.0,0.2731717734839598,6898350447.0
