,current_assets,current_liabilities,equity,financial_profit,net_income,other_profit,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,net_profit_margin,revenue_growth,gross_profit,gross_margin,net_income_growth,total_equity
2020-01-01,166901020.0,2370040.0,171437000.0,30680.0,13478140.0,-345660.0,30813600.0,173807040.0,2370040.0,0.07754657118606934,0.07861861791795237,0.013636041439978496,70.42118276484786,0.43740880650102554,0.0,0.0,0.0,0.0,171437000.0
2021-01-01,176804590.0,2385360.0,180496700.0,40120.0,9507540.0,-30000.0,32865200.0,182882060.0,2385360.0,0.051987275296439685,0.0526743148212682,0.013043160165628056,74.12071553140825,0.2892889743558536,0.06658099021211417,0.0,0.0,-0.2945955450826301,180496700.0
2022-01-01,187009390.0,4288110.0,193194970.0,20150.0,12698270.0,-1200.0,38337860.0,197483080.0,4288110.0,0.06430054665949103,0.06572774643149354,0.021713809608397843,43.61114570288542,0.3312201046172113,0.16651838418752973,0.0,0.0,0.33559995540381626,193194970.0
2023-01-01,173648814.0,0.0,180530129.0,9311.0,-12664839.0,-1399946.0,12596730.0,181574460.0,0.0,-0.06975011243321334,-0.06975011243321334,0.0,173648814.0,-1.0054068794044169,-0.6714284521879939,0.0,0.0,-1.9973672791647996,181574460.0
