,cost_of_goods_sold,current_assets,current_liabilities,equity,financial_profit,gross_profit,net_income,other_profit,profit_before_tax,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,gross_margin,net_profit_margin,revenue_growth,net_income_growth,total_equity
2022-01-01,112795574.0,84659710.0,6023334.0,222632183.0,2481010.0,1002949.0,991729.0,-1058.0,1239947.0,113798523.0,228655517.0,6023334.0,0.0043372187691408295,0.004454562618199724,0.02634239522853936,14.055290641362408,0.008813374493445754,0.008714779189181569,0.0,0.0,222632183.0
2023-01-01,78954895.0,56691986.0,12099731.0,224209222.0,1420786.0,1293978.0,716994.0,142334.0,903810.0,80248872.0,236308953.0,12099731.0,0.0030341381098667047,0.003197879166629462,0.051203015570891214,4.685392262026321,0.016124563096662593,0.008934630258728123,-0.2948162253388825,-0.27702628439825794,224209222.0
2024-01-01,84697397.0,53925773.0,8834669.0,224676566.0,869997.0,1361460.0,467344.0,263407.0,590613.0,86058856.0,233511235.0,8834669.0,0.0020013769358891874,0.0020800745192090927,0.03783402113392959,6.103881537610521,0.015820103395285664,0.00543051606449428,0.0723995721709334,-0.34818980354089435,224676566.0
