,cost_of_goods_sold,current_assets,current_liabilities,equity,financial_profit,gross_profit,net_income,other_profit,profit_before_tax,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,gross_margin,net_profit_margin,revenue_growth,net_income_growth,total_equity
2021-01-01,17951288.0,21986457.0,232892925.0,-204487994.0,-5095483.0,3943090.0,-5104175.0,0.0,-5104175.0,21894378.0,28404931.0,232892925.0,-0.1796932722702266,0.02496075637575084,8.199031534348737,0.09440586054728799,0.1800960045542285,-0.23312719822412858,0.0,0.0,-204487994.0
2022-01-01,20181106.0,23479792.0,241166658.0,-211579437.0,-7653247.0,4731229.0,-7091443.0,-90000.0,-7091443.0,24912335.0,29587221.0,241166658.0,-0.239679252066289,0.03351669283437974,8.151041221478692,0.09735919631145695,0.18991511634698233,-0.28465589435915983,0.13784164135651622,0.3893416663809528,-211579437.0
2023-01-01,17521108.0,16511454.0,249093628.0,-226793173.0,-8005851.0,4485589.0,-15215290.0,-48643.0,-15215290.0,22006697.0,22300455.0,249093628.0,-0.6822860789163271,0.06708883604710623,11.169889941707467,0.06628613558914481,0.20382836188456632,-0.6913936244044256,-0.11663451057478158,1.1455844741331207,-226793173.0
2024-01-01,19089042.0,16174058.0,259653982.0,-237902756.0,-10119046.0,3825249.0,-11109583.0,-3098.0,-11109583.0,22914291.0,21751226.0,259653982.0,-0.510756635051284,0.04669800042165127,11.937441227450812,0.06229081439621442,0.1669372619907812,-0.48483206397265355,0.04124171837327517,-0.26984086402559526,-237902756.0
