,cost_of_goods_sold,current_assets,current_liabilities,equity,financial_profit,gross_profit,net_income,other_profit,profit_before_tax,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,gross_margin,net_profit_margin,revenue_growth,net_income_growth,total_equity
2022-01-01,83090289.0,43470642.0,18180877.0,40554689.0,-215963.0,6894241.0,2207265.0,1503084.0,2421014.0,90337334.0,59850518.0,19295828.0,0.03687963068256151,0.054426873932460096,0.32240035082068963,2.3910090805850563,0.07631663117266667,0.02443358578635938,0.0,0.0,40554690.0
2023-01-01,72857304.0,35593314.0,10730161.0,40173096.0,-341341.0,7554302.0,1825672.0,604685.0,2523387.0,80747978.0,52102992.0,11929896.0,0.035039676800134624,0.04544514069814286,0.2289675802111326,3.31712767403956,0.09355407017126795,0.022609507324133863,-0.10615053129639629,-0.1728804651910849,40173096.0
2024-01-01,66452655.0,49859890.0,22067772.0,40596350.0,346361.0,7514143.0,2248926.0,405927.0,3142542.0,74110410.0,63679541.0,23083191.0,0.03531630355187391,0.05539724630416281,0.36248990865056646,2.259398456717787,0.10139119457037142,0.03034561541354312,-0.08220104285459628,0.2318346340416022,40596350.0
