,cost_of_goods_sold,current_assets,current_liabilities,equity,financial_profit,gross_profit,net_income,other_profit,profit_before_tax,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,gross_margin,net_profit_margin,revenue_growth,net_income_growth,total_equity
2021-01-01,1877170449.0,878173575.0,437707359.0,571814963.0,-22403826.0,28622358.0,-16269677.0,-16214543.0,-16111681.0,1905792806.0,1124822322.0,553007359.0,-0.014464219532087132,-0.02845269545700923,0.4916397445035768,2.0063029714791702,0.015018609530841099,-0.00853696002460406,0.0,0.0,571814963.0
2022-01-01,1575708877.0,616843295.0,338529649.0,531288169.0,-23101548.0,134790599.0,2805177.0,-5223688.0,30060607.0,1710499476.0,935660487.0,404372319.0,0.0029980714575157646,0.005279953834770888,0.4321784713775137,1.8221248768671368,0.07880189435381037,0.0016399753635469691,-0.10247353719940533,-1.1724174979011568,531288168.0
2023-01-01,709063214.0,600317246.0,346416658.0,531402602.0,-26768489.0,52323911.0,478172.0,4889607.0,565048.0,761387125.0,904406176.0,373003574.0,0.0005287137711894617,0.0008998299936815138,0.4124292645255001,1.7329341188898602,0.06872182268645532,0.0006280274308552302,-0.5548743886314993,-0.8295394550860784,531402602.0
2024-01-01,965875216.0,634250000.0,409750773.0,502918306.0,-27761451.0,26828494.0,-27761177.0,-2850738.0,-27537855.0,992703710.0,930643341.0,427461737.0,-0.029830092557445162,-0.055171287621238234,0.45931853607922607,1.547892137838627,0.027025681207537747,-0.027965219350293353,0.3038094254614563,-59.05688538852129,503181604.0
