,cost_of_goods_sold,current_assets,current_liabilities,equity,financial_profit,gross_profit,net_income,other_profit,profit_before_tax,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,gross_margin,net_profit_margin,revenue_growth,net_income_growth,total_equity
2022-01-01,818311174.0,371573130.0,332449870.0,123118842.0,-7741563.0,83013323.0,7509825.0,1012394.0,7509825.0,904253441.0,469964625.0,346845783.0,0.01597955378024463,0.06099655323268879,0.7380252992445974,1.1176816823540945,0.0918031596409485,0.008305000190759573,0.0,0.0,123118842.0
2023-01-01,685407366.0,300073897.0,259521713.0,123836780.0,-11122431.0,66387174.0,717939.0,-17713.0,717939.0,753373906.0,391985389.0,268148608.0,0.001831545307929832,0.005797461741193031,0.6840780690425173,1.1562573841364865,0.08811982134140972,0.0009529650473452953,-0.16685536173701987,-0.9044000359529016,123836781.0
2024-01-01,655920533.0,318932378.0,272247788.0,132185638.0,-9751651.0,69394850.0,8348857.0,695084.0,9152679.0,725504206.0,410829139.0,278643501.0,0.020321968934146124,0.0631600915675877,0.6782466834710086,1.1714783078421191,0.09565051370632578,0.011507661748827959,-0.03699318462989076,10.628922512915443,132185638.0
