,current_assets,current_liabilities,equity,financial_profit,net_income,other_profit,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,net_profit_margin,revenue_growth,gross_profit,gross_margin,net_income_growth,total_equity
2020-01-01,204717840.0,21638500.0,190877790.0,327950.0,-3495500.0,-274090.0,6328900.0,212516300.0,21638500.0,-0.016448150094839784,-0.018312763453895632,0.10182042506857121,9.460814751484623,-0.5523076679991784,0.0,0.0,0.0,0.0,190877800.0
2021-01-01,208073240.0,22992340.0,192302230.0,-2187690.0,1424430.0,244050.0,11644650.0,215294560.0,22992340.0,0.006616191324109629,0.007407246780614389,0.10679480243253708,9.04967654444915,0.12232484445646713,0.8399168891908546,0.0,0.0,-1.4075039336289514,192302220.0
2022-01-01,308147740.0,12293050.0,304950250.0,-1807940.0,2648020.0,109160.0,72012830.0,317243300.0,12293050.0,0.008346969029763592,0.008683449185563874,0.03874959691820127,25.06682556403822,0.036771503077993185,5.184198752216683,0.0,0.0,0.8590032504229763,304950250.0
2023-01-01,254131098.0,11789935.0,336013345.0,7434336.0,31063099.0,7082.0,41389080.0,403846811.0,11789935.0,0.07691802474082184,0.07923110370343307,0.029194077256190096,21.554919344339048,0.7505143627256271,-0.4252540831960082,0.0,0.0,10.730688967605985,392056876.0
