,cost_of_goods_sold,current_assets,current_liabilities,equity,financial_profit,gross_profit,net_income,other_profit,profit_before_tax,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,gross_margin,net_profit_margin,revenue_growth,net_income_growth,total_equity
2022-01-01,2473005518.0,268134691.0,124894654.0,359344704.0,15713.0,73689346.0,51819225.0,17570033.0,65343076.0,2546694864.0,484489614.0,125144910.0,0.10695631754037972,0.14420478282601878,0.258302564975108,2.146886855541471,0.02893528668929691,0.020347637925734633,0.0,0.0,359344704.0
2023-01-01,2372064627.0,347646670.0,152089021.0,406962687.0,3898860.0,77963394.0,48654367.0,4319420.0,61423091.0,2450028021.0,570753235.0,163790549.0,0.08524588914506985,0.11955486012297452,0.2869726161079052,2.2858104267763024,0.03182142952315238,0.019858698179354414,-0.03795776414618002,-0.06107497748181301,406962686.0
2024-01-01,2869575861.0,423527321.0,258349604.0,463416198.0,5507044.0,97809638.0,57426599.0,-1736271.0,72857918.0,2967385499.0,721875397.0,258459198.0,0.07955195486458724,0.12392013728462695,0.35803851893846994,1.6393573454054917,0.03296155421429455,0.019352591370198645,0.21116390243930194,0.18029690942233412,463416199.0
