,current_assets,current_liabilities,equity,financial_profit,net_income,other_profit,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,net_profit_margin,revenue_growth,gross_profit,gross_margin,net_income_growth,total_equity
2021-01-01,10839040650.0,4204719050.0,6055579670.0,-145201690.0,1396285500.0,632540.0,2895317650.0,10910883600.0,4855303930.0,0.127971807892809,0.2305783386712506,0.4449964006581465,2.577827560202863,0.4822564114856275,0.0,0.0,0.0,0.0,6055579670.0
2022-01-01,10832351410.0,1364948810.0,9435859430.0,-158333150.0,162216050.0,213100.0,1542468210.0,10899625770.0,1463766340.0,0.014882717390764142,0.017191444107810327,0.13429510066564423,7.936086196521905,0.10516654343236027,-0.46725423719915504,0.0,0.0,-0.883823150781126,9435859430.0
2023-01-01,12716817539.0,2012505211.0,2131943265.0,-54027155.0,559293398.0,98697.0,1460069441.0,12778590047.0,2085696795.0,0.04376800538579794,0.05230515117088536,0.1632180692336753,6.318899185697562,0.3830594506634839,-0.053420075996250205,0.0,0.0,2.447830211622093,10692893252.0
2024-01-01,13935072946.0,2725781172.0,3079597730.0,-59587446.0,1015614429.0,2742462.0,1991305549.0,14017689592.0,2816524554.0,0.07245234118892309,0.09067042808087585,0.20092644622459122,5.112322694552679,0.5100244056016539,0.3638430427227879,0.0,0.0,0.815888463249838,11201165038.0
