,current_assets,current_liabilities,equity,financial_profit,net_income,other_profit,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,net_profit_margin,revenue_growth,gross_profit,gross_margin,net_income_growth,total_equity
2021-01-01,690321110.0,11665230.0,941175150.0,6499010.0,88917900.0,0.0,124619270.0,952840380.0,11665230.0,0.09331877811475622,0.09447540131079746,0.012242585688906257,59.17766816427966,0.7135164569652831,0.0,0.0,0.0,0.0,941175150.0
2022-01-01,1005777930.0,11960250.0,989726520.0,15538090.0,62995140.0,40910.0,154491220.0,1017956250.0,28229730.0,0.061883936564071394,0.06364903710976644,0.02773177138015509,84.09338684392048,0.4077587062876453,0.23970570522520318,0.0,0.0,-0.2915358999706471,989726520.0
2023-01-01,1282961220.0,820114228.0,1470902773.0,43108662.0,85655566.0,0.0,200015106.0,1895663781.0,825365212.0,0.04518499897424585,0.08002959966584801,0.4353964137905318,1.5643689332506008,0.4282454846185468,0.2946697294512919,0.0,0.0,0.35971705118839337,1070298569.0
2024-01-01,2849554202.0,2123516168.0,390886062.0,-28801889.0,125172470.0,0.0,278942731.0,3721427277.0,2130684566.0,0.03363560824461598,0.07868806761422276,0.5725449961547106,1.3419036996001812,0.4487389563845634,0.39460832023357284,0.0,0.0,0.4613465983051235,1590742711.0
