,cost_of_goods_sold,current_assets,current_liabilities,equity,financial_profit,gross_profit,net_income,other_profit,profit_before_tax,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,gross_margin,net_profit_margin,revenue_growth,net_income_growth,total_equity
2022-01-01,1989917569.0,1340988754.0,542966409.0,841640609.0,-30458429.0,314951618.0,140450357.0,1241388.0,175940587.0,2304869187.0,1385113013.0,543472404.0,0.1013999259856784,0.16687687772917337,0.3923668313698819,2.4697453318884777,0.1366462009108372,0.06093636801262856,0.0,0.0,841640609.0
2023-01-01,2639172829.0,1452788973.0,690689902.0,875597321.0,-43722256.0,331657199.0,140365487.0,533918.0,176074786.0,2970911733.0,1566793217.0,691195897.0,0.08958775508918992,0.16030826476261942,0.4411532354751061,2.1033881757836963,0.1116348208248838,0.047246602933659086,0.2889719511010149,-0.0006042704469594318,875597320.0
2024-01-01,3284713079.0,1841282096.0,1024694766.0,909803704.0,-59354777.0,407010738.0,150229089.0,803904.0,190291998.0,3691795748.0,1955275824.0,1045472119.0,0.07683268373495729,0.1651225293702228,0.5346929093928182,1.7969078764670883,0.11024736084613963,0.0406926870429886,0.24264740247669958,0.07027084941471395,909803705.0
