,current_assets,current_liabilities,equity,net_income,profit_before_tax,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,net_profit_margin,revenue_growth,gross_profit,gross_margin,net_income_growth,total_equity
2020-01-01,2523236330.0,422362390.0,1035090920.0,10486710.0,12166630.0,1200488270.0,2921249530.0,1886111850.0,0.0035898028882181796,0.010130739323487866,0.6456524273706944,5.974102784104428,0.008735370650477076,0.0,0.0,0.0,0.0,1035137680.0
2021-01-01,2668016410.0,619989470.0,1052275280.0,17246740.0,19990350.0,1488192860.0,3482563030.0,2430213610.0,0.004952312377817897,0.016388796033165485,0.6978232953905791,4.303325361316217,0.011589049016133567,0.23965631084425332,0.0,0.0,0.6446282961958516,1052349420.0
2022-01-01,2920074710.0,636685500.0,1073029130.0,20758250.0,22194080.0,2333623740.0,3739007990.0,2665970320.0,0.005551806804242748,0.019345313384943885,0.713015411341766,4.586369110023709,0.008895285749878428,0.5680922834154707,0.0,0.0,0.2036042753587055,1073037670.0
2023-01-01,3756411201.0,2891491226.0,1096932209.0,24623413.0,32996021.0,1988359722.0,4007562248.0,2910630038.0,0.006144237188652147,0.022447524811036408,0.7262844237672338,1.2991259206400927,0.01238378183160562,-0.14795187933766907,0.0,0.0,0.18619888478074986,1096932210.0
