,cost_of_goods_sold,current_assets,current_liabilities,equity,financial_profit,gross_profit,net_income,other_profit,profit_before_tax,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,gross_margin,net_profit_margin,revenue_growth,net_income_growth,total_equity
2022-01-01,3782193397.0,804676941.0,1898364424.0,2122642402.0,-36301211.0,436123960.0,63134726.0,3309272.0,87050910.0,4288419129.0,4099184212.0,1976541810.0,0.015401778191665225,0.029743458408497393,0.48217930880340737,0.423879067067894,0.10169807261859175,0.014722144478149957,0.0,0.0,2122642402.0
2023-01-01,2972422202.0,611981258.0,1819751836.0,1784922142.0,-49213592.0,108943170.0,-233536479.0,-20303576.0,-233531364.0,3196185461.0,3656713441.0,1871791300.0,-0.0638651299228235,-0.13083846832061904,0.5118780375331029,0.33629929416375653,0.03408537186885101,-0.07306724902219308,-0.25469377762399215,-4.699017859046383,1784922141.0
2024-01-01,3187606111.0,672229544.0,1611658282.0,1776788716.0,-33714906.0,300372360.0,-8133426.0,18399057.0,-8133204.0,3625325908.0,3412371649.0,1635582933.0,-0.0023835111871192316,-0.004577598859537107,0.4793097297826014,0.4171042655306505,0.08285389165624224,-0.0022435020206188865,0.13426644111751052,-0.9651727814222977,1776788716.0
