,cost_of_goods_sold,current_assets,current_liabilities,equity,financial_profit,gross_profit,net_income,other_profit,profit_before_tax,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,gross_margin,net_profit_margin,revenue_growth,net_income_growth,total_equity
2021-01-01,902041899.0,538419574.0,509469498.0,59254449.0,-3343648.0,151835564.0,6500956.0,28505.0,8138860.0,1053877463.0,569976364.0,510721915.0,0.011405658919568813,0.10971253820957816,0.8960405154624973,1.0568239631884695,0.14407326214926375,0.006168607099248691,0.0,0.0,59254449.0
2022-01-01,1217799691.0,366929066.0,337275723.0,59058022.0,-16522134.0,170278341.0,4954256.0,497112.0,12768187.0,1388078033.0,397421371.0,338363348.0,0.01246600299207362,0.08388794186354663,0.8513969622433817,1.087920182147234,0.12267202343947763,0.003569148046592565,0.31711520715952535,-0.23791885378089006,59058023.0
2023-01-01,1214871011.0,455013736.0,433846922.0,59071440.0,-12341354.0,157658704.0,4967674.0,1780220.0,7533253.0,1372529715.0,492918363.0,433846922.0,0.010078086703375667,0.08409603551062857,0.8801597882446915,1.0487886692901327,0.11486724278315534,0.0036193562483271993,-0.011201328477474681,0.0027083784124195542,59071441.0
2024-01-01,1253956623.0,560463286.0,537256115.0,59050746.0,-13366874.0,187538828.0,4700218.0,-868967.0,8915597.0,1441495451.0,596306861.0,537256115.0,0.007882213516909375,0.07959625099401793,0.9009725531231142,1.0431957317042357,0.13010018718401076,0.003260654063624929,0.05024717151570002,-0.05383928172420327,59050746.0
