,current_assets,current_liabilities,equity,net_income,profit_before_tax,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,net_profit_margin,revenue_growth,gross_profit,gross_margin,net_income_growth,total_equity
2020-01-01,6427661280.0,1359013890.0,2017749270.0,239146460.0,294094550.0,4734129120.0,7767255240.0,5746072810.0,0.03078905644408822,0.11832007662959944,0.7397816387452719,4.729650908865986,0.05051540715053416,0.0,0.0,0.0,0.0,2021182430.0
2021-01-01,7327979030.0,1459450470.0,2176703880.0,257482740.0,328004140.0,4963702480.0,8564759560.0,6384509790.0,0.030063043591150154,0.1180978177559904,0.7454394656701839,5.0210535956043785,0.05187312113033817,0.04849326120619213,0.0,0.0,0.07667385082764766,2180249770.0
2022-01-01,7466558160.0,1238465680.0,1807609620.0,-347376220.0,-343573780.0,5152967380.0,8374884660.0,6563298420.0,-0.041478328849008886,-0.19175251629202042,0.7836882161909081,6.028877732001423,-0.06741285057387653,0.038129783314490684,0.0,0.0,-2.3491242947002973,1811586240.0
2023-01-01,7127718367.0,1437116673.0,2060260268.0,252869257.0,319758228.0,4878341417.0,8218792122.0,6154474300.0,0.03076720438312602,0.12249531264280293,0.7488295370709949,4.959735351285567,0.051835088072926486,-0.05329472180745687,0.0,0.0,-1.7279406086000937,2064317822.0
