,current_assets,current_liabilities,equity,net_income,profit_before_tax,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,net_profit_margin,revenue_growth,gross_profit,gross_margin,net_income_growth,total_equity
2021-01-01,4253525290.0,773379550.0,894842200.0,145780680.0,182599390.0,850981540.0,5028167870.0,4127940660.0,0.02899280289939882,0.1619376512736157,0.820963175201229,5.499919528516108,0.17130886293961206,0.0,0.0,0.0,0.0,900227210.0
2022-01-01,5125357230.0,1373141770.0,923733840.0,152660670.0,190280860.0,1199428180.0,5941579500.0,5012684460.0,0.025693617328523502,0.16434652293977153,0.8436619353490095,3.732576884614034,0.12727787502874913,0.40946439331692197,0.0,0.0,0.04719411378791749,928895040.0
2023-01-01,4524705561.0,768334243.0,1593583446.0,202161683.0,256399295.0,1407693868.0,5883530300.0,4283537268.0,0.03436060879978811,0.12635160213622731,0.7280556145007021,5.888980742720848,0.1436119653538194,0.1736374811537278,0.0,0.0,0.3242551798049884,1599993032.0
2024-01-01,5717559646.0,940619636.0,1609992473.0,190524685.0,240199847.0,1361565572.0,6700999105.0,5083629951.0,0.028432280323368288,0.1177991335674997,0.7586376108014716,6.078503389865444,0.13993059821580153,-0.0327686985420611,0.0,0.0,-0.05756282707638516,1617369154.0
