,current_assets,current_liabilities,equity,financial_profit,net_income,other_profit,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,net_profit_margin,revenue_growth,gross_profit,gross_margin,net_income_growth,total_equity
2021-01-01,501855430.0,5196230.0,531846790.0,267300.0,8959780.0,44110.0,36822230.0,537043020.0,5196230.0,0.016683542409693733,0.016846543343807717,0.009675630827489389,96.58068060882601,0.24332529561626223,0.0,0.0,0.0,0.0,531846790.0
2022-01-01,486480220.0,6872430.0,513236600.0,-956290.0,-18610190.0,5170.0,34714150.0,520109030.0,6872430.0,-0.03578132454266368,-0.03626044985879807,0.013213441035622858,70.78722082291125,-0.5360981040872382,-0.05725019913242624,0.0,0.0,-3.07708113368855,513236600.0
2023-01-01,485776107.0,3715583.0,514883568.0,796856.0,1646969.0,-597500.0,42510047.0,519334908.0,3715583.0,0.003171304248240521,0.0031941568520535957,0.007154502697130461,130.74021142846223,0.03874305290699867,0.2245740425734175,0.0,0.0,-1.0884982367187008,515619325.0
2024-01-01,453727096.0,4664782.0,-19550158.0,1133223.0,-31433725.0,85490.0,20524908.0,468618134.0,4664782.0,-0.06707748317737956,-0.0677519083858241,0.009954335228521054,97.26651663464659,-1.5314916393291507,-0.5171751280350266,0.0,0.0,-20.085802465013003,463953352.0
