,cost_of_goods_sold,current_assets,current_liabilities,equity,financial_profit,gross_profit,net_income,other_profit,profit_before_tax,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,gross_margin,net_profit_margin,revenue_growth,net_income_growth,total_equity
2021-01-01,228355526.0,116558403.0,59812896.0,94532012.0,-2349035.0,56155356.0,23723684.0,-2037025.0,29945351.0,284974232.0,164580029.0,70048017.0,0.14414679681457584,0.25095926235019733,0.42561674964828206,1.9487169288709913,0.1970541533032362,0.08324852332613708,0.0,0.0,94532012.0
2022-01-01,163173820.0,97232924.0,42754261.0,93247870.0,-2764462.0,39134823.0,12665989.0,271113.0,16130208.0,202308643.0,142683440.0,49435570.0,0.08876986004822984,0.13583140290496715,0.3464702701308575,2.2742276845809593,0.1934411818480736,0.06260725598362103,-0.29008092563260246,-0.4661036203314797,93247870.0
2023-01-01,114077906.0,76901363.0,28682625.0,86569273.0,-1993994.0,25374739.0,5407724.0,-909113.0,7017174.0,139476627.0,115263897.0,28694625.0,0.04691602609965547,0.0624670148548783,0.24894720503853865,2.68111314776803,0.18192825239457505,0.03877154270442746,-0.3105750454764308,-0.5730515793121248,86569272.0
2024-01-01,129866747.0,55065312.0,12710423.0,74168222.0,-607227.0,9791036.0,-7118654.0,-153656.0,-7118654.0,139763836.0,86890645.0,12722423.0,-0.08192658714870858,-0.0959798389126815,0.14641878881207523,4.332295785907362,0.07005414476460134,-0.05093344747635576,0.00205919089224893,-2.316386339243645,74168222.0
