,cost_of_goods_sold,current_assets,current_liabilities,equity,financial_profit,gross_profit,net_income,other_profit,profit_before_tax,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,gross_margin,net_profit_margin,revenue_growth,net_income_growth,total_equity
2022-01-01,1704085842.0,1331966835.0,671919912.0,753660932.0,36037639.0,18960695.0,30167582.0,32028.0,38157777.0,1723046537.0,1444128893.0,690467961.0,0.020889812638074542,0.04002805601179815,0.478120730321819,1.9823297556926696,0.011004168832846793,0.017508280451046226,0.0,0.0,753660932.0
2023-01-01,1633773560.0,1392465124.0,750527350.0,768789603.0,47806916.0,42829861.0,52566504.0,13261015.0,68893578.0,1676603420.0,1565037586.0,796247983.0,0.03358801377694197,0.06837566974744845,0.5087724346832396,1.8553156310692742,0.025545612330911266,0.03135297433665023,-0.02695407001650818,0.742483172831021,768789603.0
2024-01-01,2011709364.0,1977300406.0,1214619966.0,798153457.0,41781848.0,98245371.0,86643854.0,7084775.0,108683538.0,2109954735.0,2198744445.0,1400590989.0,0.03940605930672402,0.10855538286361814,0.6369958055766686,1.627916929862159,0.04656278609692544,0.041064318851371,0.2584697787387311,0.6482711880554202,798153456.0
