,current_assets,current_liabilities,equity,financial_profit,net_income,other_profit,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,net_profit_margin,revenue_growth,gross_profit,gross_margin,net_income_growth,total_equity
2020-01-01,323419550.0,15175780.0,325901410.0,1539880.0,22636020.0,136700.0,60082710.0,341077190.0,15175780.0,0.06636626741295716,0.06945664948181722,0.04449368191405588,21.31156026247086,0.37674765335984345,0.0,0.0,0.0,0.0,325901410.0
2021-01-01,359847210.0,34869450.0,340804360.0,674980.0,38923140.0,56520.0,89174450.0,375673810.0,34869450.0,0.10360887281442377,0.11420963041670007,0.092818421385297,10.319841867307916,0.4364830957746305,0.48419487070406775,0.0,0.0,0.7195222481690686,340804360.0
2022-01-01,236649360.0,18336130.0,229424060.0,-3553780.0,-81036210.0,-71330.0,62205110.0,247760190.0,18336130.0,-0.32707518508118677,-0.3532158309812842,0.07400757159574345,12.90617813028158,-1.3027259336089914,-0.3024334885160491,0.0,0.0,-3.081954590508371,229424060.0
2023-01-01,263287797.0,9817922.0,262931973.0,3291664.0,33507910.0,-7029.0,104038075.0,272749895.0,9817922.0,0.12285214628588582,0.12743946511214138,0.03599606152002369,26.817059353292887,0.3220735293304879,0.6725004585636132,0.0,0.0,-1.4134930545246378,262931973.0
