,current_assets,current_liabilities,equity,net_income,profit_before_tax,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,net_profit_margin,revenue_growth,gross_profit,gross_margin,net_income_growth,total_equity
2020-01-01,4820545530.0,752664720.0,2390760170.0,297652900.0,375349390.0,1887816080.0,5811113370.0,3372571450.0,0.051221320433471426,0.12206183439323447,0.5803657983014019,6.40463861518579,0.15767049722343715,0.0,0.0,0.0,0.0,2438541920.0
2021-01-01,5200103930.0,809016380.0,2548412200.0,400113460.0,502165050.0,2155106760.0,6044474080.0,3415626650.0,0.06619491699433344,0.15220109597611756,0.5650825207939348,6.427686828788312,0.18565830121566693,0.1415872461474108,0.0,0.0,0.34422832769309486,2628847430.0
2022-01-01,5896969000.0,969472060.0,2571084100.0,318235150.0,393797470.0,2654506920.0,6656455900.0,3960084130.0,0.04780849671068954,0.11802346899663617,0.5949238137369768,6.082660082024437,0.11988484475301349,0.23172873347583023,0.0,0.0,-0.20463772950802506,2696371770.0
2023-01-01,6853000653.0,4761920591.0,2783989307.0,456048423.0,574059022.0,3354210359.0,7550245803.0,4766256487.0,0.06040179815321967,0.16381112541597123,0.6312716978175975,1.4391253533190218,0.13596297613723993,0.2635907383507594,0.0,0.0,0.43305484325034493,2783989316.0
