,cost_of_goods_sold,current_assets,current_liabilities,equity,financial_profit,gross_profit,net_income,other_profit,profit_before_tax,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,gross_margin,net_profit_margin,revenue_growth,net_income_growth,total_equity
2021-01-01,718899773.0,934694040.0,682158762.0,550727794.0,-509140.0,173784138.0,97228793.0,-10395.0,118747405.0,892683911.0,1264003732.0,713275937.0,0.07692128633683497,0.17654600672551854,0.5642989169592104,1.3702001529080998,0.19467600553629782,0.10891738027526744,0.0,0.0,550727795.0
2022-01-01,1027256498.0,805371004.0,572396262.0,573665563.0,-29006889.0,167382365.0,67264592.0,262118.0,82778424.0,1194676997.0,1151088307.0,577422744.0,0.058435648760351795,0.11725401756423716,0.5016320124951108,1.4070165328927322,0.14010679490801312,0.05630358010484067,0.33829789276889977,-0.3081823817354187,573665563.0
2023-01-01,734445804.0,486479505.0,301264567.0,492995394.0,-21398019.0,38246742.0,-36578907.0,-5835526.0,-35595734.0,772692546.0,799286443.0,306291049.0,-0.04576445318239934,-0.07419725913301332,0.3832056100568692,1.6147916425896842,0.04949800822848885,-0.04733953651987216,-0.353220537483907,-1.5438062718049341,492995394.0
2024-01-01,683969634.0,787828487.0,526413506.0,545615321.0,-5926178.0,134978164.0,52619927.0,-2738493.0,61910904.0,819057551.0,1077055309.0,531439988.0,0.048855361985871794,0.09644143955407733,0.49341940340410134,1.496596265142179,0.1647969227988962,0.06424448066653622,0.06000446780549118,-2.4385319659770044,545615321.0
