,current_assets,current_liabilities,equity,financial_profit,net_income,other_profit,revenue,total_assets,total_debt,roa,roe,debt_ratio,current_ratio,net_profit_margin,revenue_growth,gross_profit,gross_margin,net_income_growth,total_equity
2021-01-01,5502631020.0,3436050700.0,2144451660.0,-99792250.0,282944320.0,-560660.0,1138320050.0,5719297480.0,3574845820.0,0.04947186625445473,0.13194250319449963,0.6250498129361161,1.6014405782778467,0.24856306449139678,0.0,0.0,0.0,0.0,2144451660.0
2022-01-01,3652011180.0,1658279740.0,2180939810.0,-77424550.0,146887890.0,1754500.0,855266060.0,3857650840.0,1676711030.0,0.03807703083879929,0.0673507307842668,0.43464561712381417,2.20228896965237,0.17174525784409123,-0.24865940822179144,0.0,0.0,-0.48085937897604725,2180939810.0
2023-01-01,5661114172.0,7028071258.0,2314776716.0,-58361350.0,195723440.0,-185282.0,870493836.0,5813052545.0,7057148536.0,0.033669649204934204,-0.15732181553183705,1.2140176751146157,0.8055003946574953,0.22484184483070827,0.017804723830617153,0.0,0.0,0.33246818372842046,-1244095991.0
2024-01-01,5080994655.0,3118981333.0,1753033162.0,-132715299.0,199953862.0,-115051.0,990555836.0,5460042184.0,3153287233.0,0.036621303510427236,0.08668188266522117,0.5775206723201389,1.6290558078181354,0.20186026343294391,0.13792400937805138,0.0,0.0,0.02161428390999065,2306754951.0
