,2020,2021,2022,2023
cost_of_goods_sold,290106276.0,236303245.0,216146258.0,272724933.0
current_assets,421085819.0,390322216.0,513273471.0,571671342.0
current_liabilities,202924202.0,192805884.0,181152136.0,195036640.0
equity,758976612.0,790979696.0,950593006.0,930010426.0
financial_profit,-60533000.0,-7092478.0,-36390021.0,-15325398.0
gross_profit,47938789.0,39612226.0,37185418.0,42551078.0
net_income,3087481.0,12003083.0,-19358085.0,-12530609.0
other_profit,32441545.0,-195879.0,5158832.0,-3109406.0
profit_before_tax,9685317.0,11317364.0,-19310394.0,-6992852.0
revenue,338045065.0,275915471.0,253331676.0,315276012.0
total_assets,1561880181.0,1520346236.0,1608188494.0,1645534561.0
total_debt,802903569.0,729366540.0,657595488.0,715524134.0
roa,0.0019767719941380063,0.007894966762031698,-0.012037199042415236,-0.0076149169376212205
roe,0.004067952755308355,0.01517495715844519,-0.020364219889915748,-0.013473622068834743
debt_ratio,0.5140622044937774,0.4797371300888333,0.4089044850485045,0.43482777630946395
current_ratio,2.0750891951271537,2.0244310386295057,2.8333834882300257,2.931097162051192
gross_margin,0.14181182914177434,0.14356652730067462,0.14678550502306706,0.13496452752643928
net_profit_margin,0.009133341437775463,0.04350275450846321,-0.07641399332944057,-0.039744885506861845
revenue_growth,0.0,-0.18379086232186237,-0.08185041207783528,0.24451871545664905
