,2015,2016,2017,2018
cost_of_goods_sold,4809314.0,25270174.0,77270510.0,154653923.0
current_assets,57895678.0,75422879.0,87479589.0,114143500.0
current_liabilities,53818287.0,44687850.0,196315335.0,136172588.0
equity,1213997465.0,1262352034.0,1328982926.0,1344432073.0
financial_profit,-2904608.0,-1004697.0,-9937944.0,-26380095.0
gross_profit,-3145134.0,6308907.0,34038981.0,38204733.0
net_income,-20172999.0,-6598691.0,365173.0,-27946997.0
other_profit,-167430.0,66675.0,-900777.0,4624.0
profit_before_tax,-20156357.0,-6289583.0,947964.0,-27851560.0
revenue,1664180.0,31579081.0,111309491.0,192858656.0
total_assets,1807886742.0,1936590266.0,2035311815.0,2173286348.0
total_debt,593889277.0,674238233.0,706328889.0,828854275.0
roa,-0.011158331178248111,-0.003407375899719616,0.0001794187000285261,-0.012859325705385602
roe,-0.016617002573394993,-0.005227298584128554,0.00027477629159548735,-0.02078721384386372
debt_ratio,0.32849916048557426,0.3481574005804695,0.3470371880094451,0.38138291153522674
current_ratio,1.0757621847012708,1.6877714859855644,0.4456075171101636,0.8382267068317744
gross_margin,-1.8899001309954453,0.19978120959251475,0.30580483922974727,0.19809706130068644
net_profit_margin,-12.121885252797174,-0.20895766409415145,0.0032806995766425703,-0.14490921786782543
revenue_growth,0.0,17.975760434568375,2.5247856326154645,0.7326344255765216
