,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,1.7205226501169395,1.5655175568015962,1.5855935809643864,-0.4128361418040433,-0.2812658762941721,-0.36979337554487995
current_assets,0.013675572158999907,-0.0009147557928724095,0.003973484751376193,-0.4128361418040433,-0.2812658762941721,-0.36979337554487995
current_liabilities,0.5820356608834717,0.6297808437641642,0.5231560000879635,-0.4128361418040433,-0.2812658762941721,-0.36979337554487995
equity,0.8408626871577891,1.0013473734035439,1.088059208214959,-0.4128361418040433,-0.2812658762941721,-0.36979337554487995
financial_profit,-0.7441380917310542,-0.7436237410068123,-0.7221566930460408,-0.4128361418040433,-0.2812658762941721,-0.36979337554487995
gross_profit,-0.43350701769598016,-0.4785566494375758,-0.4552789054026016,-0.4128361418040433,-0.2812658762941721,-0.36979337554487995
net_income,-0.6249080704368639,-0.6836171429035081,-0.6686735809644344,-0.4128361418040433,-0.2812658762941721,-0.36979337554487995
other_profit,-0.7057080395180236,-0.6931813142991917,-0.6936381027052378,-0.4128361418040433,-0.2812658762941721,-0.36979337554487995
profit_before_tax,-0.6048425744197131,-0.6812643432253094,-0.6612262884333481,-0.4128361418040433,-0.2812658762941721,-0.36979337554487995
revenue,2.1575515742222735,1.9492286677818689,1.9946564581317006,-0.4128361418040433,-0.2812658762941721,-0.36979337554487995
total_assets,2.130842954010826,2.3279308785713098,2.3095839506496874,-0.4128361418040433,-0.2812658762941721,-0.36979337554487995
total_debt,0.5871843204028242,0.6366796453146436,0.5308280105993362,-0.4128361418040433,-0.2812658762941721,-0.36979337554487995
roa,-0.7027959464502125,-0.6899038598531225,-0.6906967318353925,-0.23497384757265574,-0.2681067126073106,-0.32163665879593195
roe,-0.7027959464502125,-0.6899038598531225,-0.6906967318353925,-0.08634069463298669,-0.25778492886192433,-0.28856600548213573
debt_ratio,-0.7027959464502125,-0.6899038598531225,-0.6906967318353925,2.5329220624173296,2.4954981531192546,2.3012422708953815
current_ratio,-0.7027959464502125,-0.6899038598531225,-0.6906967318353925,3.1955354414191843,3.0166684745785517,3.384705518212431
gross_margin,-0.7027959464502125,-0.6899038598531225,-0.6906967318353925,0.1963615263542378,0.22459973338721187,0.20535147129429374
net_profit_margin,-0.7027959464502125,-0.6899038598531225,-0.6906967318353925,-0.23663464453254618,-0.26621843896884334,-0.31598903147066715
revenue_growth,-0.7027959464502125,-0.6899038598531225,-0.6906967318353925,-0.4128361418040433,-1.5694657651168753,-0.5275870581148119
