,2021,2022,2023,2021,2022,2023
cost_of_goods_sold,1.5182455313234224,1.617742598391211,1.0230360590403518,-0.3625552292559494,-0.4431597870570846,-0.30497745284556194
current_assets,1.24291259985345,1.1489086095428032,1.4391876146376732,-0.3625552292559494,-0.4431597870570846,-0.30497745284556194
current_liabilities,0.7042199174076413,0.8124034916289159,1.1218545754347582,-0.3625552292559494,-0.4431597870570846,-0.30497745284556194
equity,0.2626111104008913,0.05633688764615041,0.10470042916147655,-0.3625552292559494,-0.4431597870570846,-0.30497745284556194
financial_profit,-0.8592149875086686,-0.8350331244469468,-0.8716452577026277,-0.3625552292559494,-0.4431597870570846,-0.30497745284556194
gross_profit,-0.2335030806311395,-0.29001033498989476,-0.3511503280377116,-0.3625552292559494,-0.4431597870570846,-0.30497745284556194
net_income,-0.7025037468729243,-0.6798416310933117,-0.7340371428001894,-0.3625552292559494,-0.4431597870570846,-0.30497745284556194
other_profit,-0.7460714574648937,-0.7448040378696758,-0.7316726225757517,-0.3625552292559494,-0.4431597870570846,-0.30497745284556194
profit_before_tax,-0.6934625900499366,-0.6626766102552862,-0.7277101807811657,-0.3625552292559494,-0.4431597870570846,-0.30497745284556194
revenue,2.0345912277836886,2.074277988507422,1.4151232599284163,-0.3625552292559494,-0.4431597870570846,-0.30497745284556194
total_assets,1.8630095639463127,1.7542856635232824,2.1499354411033655,-0.3625552292559494,-0.4431597870570846,-0.30497745284556194
total_debt,0.8514943858287634,0.9542564913194067,1.3098779045230784,-0.3625552292559494,-0.4431597870570846,-0.30497745284556194
roa,-0.7489040677166581,-0.7436922845577251,-0.7353571074188106,-0.3081404154937645,-0.3596110853920215,-0.30349561509269657
roe,-0.7489040677166581,-0.7436922845577251,-0.7353571074188106,-0.222046419398688,-0.1822907817741851,-0.29988787833395614
debt_ratio,-0.7489040677166581,-0.7436922845577251,-0.7353571074188106,1.5142719609750737,1.7786094200095743,1.9910738286981249
current_ratio,-0.7489040677166581,-0.7436922845577251,-0.7353571074188106,3.836017363815005,3.5322845436711985,3.487606088569335
gross_margin,-0.7489040677166581,-0.7436922845577251,-0.7353571074188106,0.2046101721576676,0.08307318050716364,0.27372824826177894
net_profit_margin,-0.7489040677166581,-0.7436922845577251,-0.7353571074188106,-0.31149468172795197,-0.36909839033301006,-0.3029892759287294
revenue_growth,-0.7489040677166581,-0.7436922845577251,-0.7353571074188106,-0.3625552292559494,0.8349505579962956,-1.186305962027114
