,2019,2020,2021,2022,2019,2020,2021,2022
current_assets,1.4612469219349806,1.4437544986788293,0.6530014094286114,0.37820597979948717,-0.29686802421508357,-0.2944514972637484,-0.2943097956346653,-0.288717655165087
current_liabilities,-0.4450460172317857,-0.3379091127225348,-0.5270850912725819,-0.48760046635495097,-0.29686802421508357,-0.2944514972637484,-0.2943097956346653,-0.288717655165087
equity,1.8683789743357495,1.8435322207851084,2.164917916526512,2.2756367087503064,-0.29686802421508357,-0.2944514972637484,-0.2943097956346653,-0.288717655165087
financial_profit,-0.4473294143859066,-0.5406157552384615,-0.2808840051958352,-0.48264075002851825,-0.29686802421508357,-0.2944514972637484,-0.2943097956346653,-0.288717655165087
net_income,-0.4149100399314792,-0.5629948680014093,-0.33038188895143583,-0.49311123749488694,-0.29686802421508357,-0.2944514972637484,-0.2943097956346653,-0.288717655165087
other_profit,-0.614129669656242,-0.6132156486503204,-0.6249139040580791,-0.5001539456703772,-0.29686802421508357,-0.2944514972637484,-0.2943097956346653,-0.288717655165087
profit_before_tax,-0.4149100399314792,-0.5629948680014093,-0.2960988301121945,-0.4903952898573876,-0.29686802421508357,-0.2944514972637484,-0.2943097956346653,-0.288717655165087
total_assets,2.0805288421059687,2.1180465954591874,2.260933938702712,2.2881618470512013,-0.29686802421508357,-0.2944514972637484,-0.2943097956346653,-0.288717655165087
total_debt,-0.4450460172317857,-0.3379091127225348,-0.5270850912725819,-0.48760046635495097,-0.29686802421508357,-0.2944514972637484,-0.2943097956346653,-0.288717655165087
roa,-0.6571958850020049,-0.6124234873966136,-0.6231011134487817,-0.5001255949599805,-0.2635387152911531,-0.28536847589741243,-0.2656091641437867,-0.28858302831046057
roe,-0.6571958850020049,-0.6124234873966136,-0.6231011134487817,-0.5001255949599805,-0.26073903249618785,-0.28435322146011766,-0.26462074891416626,-0.28858242083050056
debt_ratio,-0.6571958850020049,-0.6124234873966136,-0.6231011134487817,-0.5001255949599805,-0.26768427854877597,-0.2440066343272584,-0.28489558488567457,-0.2884772598507225
current_ratio,-0.6571958850020049,-0.6124234873966136,-0.6231011134487817,-0.5001255949599805,3.463774244271869,3.463791807058524,3.4639136586556147,3.4641016054774663
