,2020,2021,2022,2023,2020,2021,2022,2023
current_assets,2.0714923083781134,1.9632845408950887,2.1030613091160166,2.0660208927923063,-0.3588456736371677,-0.5458574124699825,-0.3135259819643226,-0.4568006864302489
current_liabilities,0.349992284287125,1.1598515732920802,0.37732750834269707,0.878697557183434,-0.3588456736371677,-0.5458574124699825,-0.3135259819643226,-0.4568006864302489
equity,1.214099792828934,0.15144877793137618,1.1492671695071226,0.5533380913962301,-0.3588456736371677,-0.5458574124699825,-0.3135259819643226,-0.4568006864302489
financial_profit,-0.6623663312417346,-0.7089960440127173,-0.6854673920956371,-0.6957233425900108,-0.3588456736371677,-0.5458574124699825,-0.3135259819643226,-0.4568006864302489
net_income,-0.5264504787236761,-0.4658028754209686,-0.5117565342209398,-0.5459628055137137,-0.3588456736371677,-0.5458574124699825,-0.3135259819643226,-0.4568006864302489
other_profit,-0.6711811645842284,-0.7094499286227172,-0.6851806469000719,-0.6984365636483868,-0.3588456736371677,-0.5458574124699825,-0.3135259819643226,-0.4568006864302489
revenue,-0.3268438439686269,-0.3105259505578283,-0.22009048760068425,-0.3744023527199675,-0.3588456736371677,-0.5458574124699825,-0.3135259819643226,-0.4568006864302489
total_assets,2.236657462791877,2.0214927548274266,2.2128113003180236,2.1308885851122623,-0.3588456736371677,-0.5458574124699825,-0.3135259819643226,-0.4568006864302489
total_debt,0.349992284287125,1.1598515732920802,0.37732750834269707,0.878697557183434,-0.3588456736371677,-0.5458574124699825,-0.3135259819643226,-0.4568006864302489
roa,-0.6725653856758179,-0.71019240360397,-0.686216622468204,-0.6988529365325981,-0.28344268699159036,-0.41332612988651274,-0.22320875774900928,-0.33612987324160365
roe,-0.6725653856758179,-0.71019240360397,-0.686216622468204,-0.6988529365325981,-0.24257486200016504,-0.1256897772415466,-0.17087576840566354,-0.18410490526388834
debt_ratio,-0.6725653856758179,-0.71019240360397,-0.686216622468204,-0.6988529365325981,0.1688479336810981,0.46825857109188884,0.23706616028649913,0.7883045381793723
current_ratio,-0.6725653856758179,-0.71019240360397,-0.686216622468204,-0.6988529365325981,3.669961110816498,1.571972482813988,3.6225472289266842,3.457566866622729
net_profit_margin,-0.6725653856758179,-0.71019240360397,-0.686216622468204,-0.6988529365325981,0.2756652408658357,0.3599822818596911,0.24819355127565407,0.5956468281279508
revenue_growth,-0.6725653856758179,-0.71019240360397,-0.686216622468204,-0.6988529365325981,-0.3588456736371677,3.0515192835923357,-0.8919885766552615,-0.21007727655232014
