,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,1.8578872582777899,1.6341798208536957,-2.4873281361766404,-0.3582096360334652,-0.2879914358530029,-0.3668566732321598
current_assets,0.809948778102452,1.0488173118029545,1.2345565238498217,-0.3582096360334652,-0.2879914358530029,-0.3668566732321598
current_liabilities,0.19653565583038823,0.24294723641004046,0.493347014549114,-0.3582096360334652,-0.2879914358530029,-0.3668566732321598
equity,0.6751332474522748,0.9472837534249392,0.9699574504112329,-0.3582096360334652,-0.2879914358530029,-0.3668566732321598
financial_profit,-0.7623108837685394,-0.7711400467670646,-0.36826472559475154,-0.3582096360334652,-0.2879914358530029,-0.3668566732321598
gross_profit,-0.23517872863579453,-0.3250278931372055,-0.0769814192103465,-0.3582096360334652,-0.2879914358530029,-0.3668566732321598
net_income,-0.5431450032779982,-0.6321771949097853,-0.2911628755281654,-0.3582096360334652,-0.2879914358530029,-0.3668566732321598
other_profit,-0.7419734285729996,-0.7412168638874738,-0.46009561191844733,-0.3582096360334652,-0.2879914358530029,-0.3668566732321598
profit_before_tax,-0.4934639204530751,-0.5858664865206168,-0.2453911577357563,-0.3582096360334652,-0.2879914358530029,-0.3668566732321598
revenue,2.3699513295099064,2.056581622716837,1.9435745303960021,-0.3582096360334652,-0.2879914358530029,-0.3668566732321598
total_assets,1.7502001311329807,2.0156955337072198,1.99710833535306,-0.3582096360334652,-0.2879914358530029,-0.3668566732321598
total_debt,0.33023546877094445,0.323600708535303,0.5600920332747085,-0.3582096360334652,-0.2879914358530029,-0.3668566732321598
roa,-0.7448314149097613,-0.7448110717469776,-0.46705885166711875,-0.14107563189198544,-0.18950769679508758,-0.18673509372273758
roe,-0.7448314149097613,-0.7448110717469776,-0.46705885166711875,0.023318302239579296,-0.12732371903542958,-0.057987744425001396
debt_ratio,-0.7448314149097613,-0.7448110717469776,-0.46705885166711875,0.7991989136297346,0.6461963052634279,0.6849697747138007
current_ratio,-0.7448314149097613,-0.7448110717469776,-0.46705885166711875,4.078257205340359,4.094953992514669,4.103957400940769
gross_margin,-0.7448314149097613,-0.7448110717469776,-0.46705885166711875,0.08130546428210647,0.07369758569681857,0.04146240419519899
net_profit_margin,-0.7448314149097613,-0.7448110717469776,-0.46705885166711875,-0.18427898516474625,-0.19094505862196726,-0.18273506884223834
revenue_growth,-0.7448314149097613,-0.7448110717469776,-0.46705885166711875,-0.3582096360334652,-0.8511741787863965,-0.000651594073874244
