,2021,2022,2023,2024,2021,2022,2023,2024
current_assets,1.8924725549877868,1.8967665804995466,1.8924868611905583,2.495736238092452,-0.26811012378448623,-0.26461733317390385,-0.2678672901199738,-0.2657179035077849
current_liabilities,-0.49689594808668824,-0.47700196539968354,-0.5020423757647868,-0.3519297820321535,-0.26811012378448623,-0.26461733317390385,-0.2678672901199738,-0.2657179035077849
equity,2.0367574307101486,2.029194482152535,2.0370717481663636,-0.5054854460626829,-0.26811012378448623,-0.26461733317390385,-0.2678672901199738,-0.2657179035077849
financial_profit,-0.5206084457024756,-0.5157493954417439,-0.5165405078213146,-0.37432467077885256,-0.26811012378448623,-0.26461733317390385,-0.2678672901199738,-0.2657179035077849
net_income,-0.47878995542663894,-0.6031255252841105,-0.5123177591582944,-0.5808434284378731,-0.26811012378448623,-0.26461733317390385,-0.2678672901199738,-0.2657179035077849
other_profit,-0.5216821863201893,-0.5109907498281265,-0.5234666634438896,-0.38096872343980065,-0.26811012378448623,-0.26461733317390385,-0.2678672901199738,-0.2657179035077849
revenue,-0.3447470132069289,-0.33920228704222083,-0.309339439815583,-0.25135500548767875,-0.26811012378448623,-0.26461733317390385,-0.2678672901199738,-0.2657179035077849
total_assets,2.061755876921818,2.0632088549547247,2.0591827969724026,2.590165678272516,-0.26811012378448623,-0.26461733317390385,-0.2678672901199738,-0.2657179035077849
total_debt,-0.49689594808668824,-0.47700196539968354,-0.5020423757647868,-0.3519297820321535,-0.26811012378448623,-0.26461733317390385,-0.2678672901199738,-0.2657179035077849
roa,-0.5218943942983575,-0.5110163382018731,-0.520498714093445,-0.3815108463489621,-0.26741747042751857,-0.26664236048822804,-0.267770033084878,-0.26848073553045265
roe,-0.5218943942983575,-0.5110163382018731,-0.520498714093445,-0.3815108463489621,-0.2674107030910962,-0.2666694763612304,-0.2677691922654044,-0.1994927002629824
debt_ratio,-0.5218943942983575,-0.5110163382018731,-0.520498714093445,-0.3815108463489621,-0.2677084190380442,-0.2638695246633093,-0.26764787701248227,-0.26530789772296737
current_ratio,-0.5218943942983575,-0.5110163382018731,-0.520498714093445,-0.3815108463489621,3.7416457781190218,3.741552295917833,3.7416519284725136,3.740560122471725
net_profit_margin,-0.5218943942983575,-0.5110163382018731,-0.520498714093445,-0.3815108463489621,-0.2580079477175,-0.29495755444323246,-0.26667912456998494,-0.32879800048156926
revenue_growth,-0.5218943942983575,-0.5110163382018731,-0.520498714093445,-0.3815108463489621,-0.26811012378448623,-0.26785738139669757,-0.2609800904599991,-0.28701965690368925
