,2020,2021,2022,2023,2020,2021,2022,2023
current_assets,1.7931615050628982,1.8519511637125896,1.8831826893077073,1.73457469672885,-0.3190882242118215,-0.32854014312534097,-0.33134247435463143,-0.5005183952729976
current_liabilities,-0.34419573847453616,-0.3490339312610269,-0.3136037934000096,0.9514454625570293,-0.3190882242118215,-0.32854014312534097,-0.33134247435463143,-0.5005183952729976
equity,0.5164969266242756,0.5228193922008137,0.40043007061978847,0.21069151447438245,-0.3190882242118215,-0.32854014312534097,-0.33134247435463143,-0.5005183952729976
net_income,-0.5832693138313695,-0.553992092983671,-0.6039395274143552,-0.6611443347663777,-0.3190882242118215,-0.32854014312534097,-0.33134247435463143,-0.5005183952729976
profit_before_tax,-0.5424458080662303,-0.5028398383427088,-0.5702521836779155,-0.6169482507911731,-0.3190882242118215,-0.32854014312534097,-0.33134247435463143,-0.5005183952729976
revenue,0.2522386447165903,0.3256792984643452,0.43762179809458196,0.4242446843775489,-0.3190882242118215,-0.32854014312534097,-0.33134247435463143,-0.5005183952729976
total_assets,2.3136284132462848,2.2751825599507804,2.2217786490879656,1.9956995911182434,-0.3190882242118215,-0.32854014312534097,-0.33134247435463143,-0.5005183952729976
total_debt,1.0323629387100033,0.9575012464935487,1.0196768256232758,0.9530692965630219,-0.3190882242118215,-0.32854014312534097,-0.33134247435463143,-0.5005183952729976
roa,-0.739662927997986,-0.7545446330391118,-0.7458157547068399,-0.8319387767102541,-0.28782213357406866,-0.2881770310413559,-0.3005438972789472,-0.3434191971878953
roe,-0.739662927997986,-0.7545446330391118,-0.7458157547068399,-0.8319387767102541,-0.24309114193958445,-0.23280453772375692,-0.2516059266131385,-0.07446160043750326
debt_ratio,-0.739662927997986,-0.7545446330391118,-0.7458157547068399,-0.8319387767102541,0.03517381938996279,0.016025424128998666,0.05191172086547274,1.1413578490301575
current_ratio,-0.739662927997986,-0.7545446330391118,-0.7458157547068399,-0.8319387767102541,3.5903777901316,3.590815839046925,3.587150853203413,3.2425065785341185
net_profit_margin,-0.739662927997986,-0.7545446330391118,-0.7458157547068399,-0.8319387767102541,-0.22284431610151584,-0.21533285831324994,-0.254111796015679,-0.14689192762642592
revenue_growth,-0.739662927997986,-0.7545446330391118,-0.7458157547068399,-0.8319387767102541,-0.3190882242118215,-0.24220569109483314,-0.18206115932406894,0.1850554598715283
