,2020,2021,2022,2023,2020,2021,2022,2023
cost_of_goods_sold,-0.31295414054269066,0.3235561805533209,-0.019875839463454784,0.6514939690889159,0.11370026336173256,0.15646105251807335,0.10845290482407162,-0.26836746808129774
current_assets,-0.21537447944921004,-0.2487730179917518,0.18008168180179115,-0.025974154133276684,0.11370026336173256,0.15646105251807335,0.10845290482407162,-0.26836746808129774
current_liabilities,0.8697061035939432,1.3621624546519522,1.697056711663958,1.9326345626567254,0.11370026336173256,0.15646105251807335,0.10845290482407162,-0.26836746808129774
equity,1.4351408178751384,0.6181569406819432,0.05328905689180531,-0.9458451857057846,0.11370026336173256,0.15646105251807335,0.10845290482407162,-0.26836746808129774
financial_profit,-0.31280291211679045,-0.3320167914406418,-0.5800584815300373,-0.35206790248270936,0.11370026336173256,0.15646105251807335,0.10845290482407162,-0.26836746808129774
gross_profit,-0.31295414054269066,-0.9876039075494393,-0.8106777088270087,-0.3779054880220704,0.11370026336173256,0.15646105251807335,0.10845290482407162,-0.26836746808129774
net_income,-1.1867707616983052,-1.3690636768787332,-1.1528513764588355,-1.4542369328076645,0.11370026336173256,0.15646105251807335,0.10845290482407162,-0.26836746808129774
other_profit,-1.0129103854111754,-0.34376476463958683,-0.4156848254034093,-0.22332146884853443,0.11370026336173256,0.15646105251807335,0.10845290482407162,-0.26836746808129774
profit_before_tax,-1.1867707616983052,-1.3690636768787332,-1.1528513764588355,-1.4542369328076645,0.11370026336173256,0.15646105251807335,0.10845290482407162,-0.26836746808129774
total_assets,2.6178011185669052,2.3123432588319544,2.165622542700995,1.2101108457994751,0.11370026336173256,0.15646105251807335,0.10845290482407162,-0.26836746808129774
total_debt,0.8697061035939432,1.3621624546519522,1.697056711663958,1.9326345626567254,0.11370026336173256,0.15646105251807335,0.10845290482407162,-0.26836746808129774
roa,-0.31295414054269066,-0.3320238634980592,-0.41527677414523173,-0.22332146884853443,-1.5162260514369121,-1.0030602090584486,-0.5035942458691319,-1.684790701957081
roe,-0.31295414054269066,-0.3320238634980592,-0.41527677414523173,-0.22332146884853443,-2.618940258284046,-3.0705036349044197,-3.2627533771314496,2.541708917351626
debt_ratio,-0.31295414054269066,-0.3320238634980592,-0.41527677414523173,-0.22332146884853443,2.3197112349030973,2.050742286102574,1.8612894141723983,2.212506567261939
current_ratio,-0.31295414054269066,-0.3320238634980592,-0.41527677414523173,-0.22332146884853443,0.5647521778388034,0.3017499801614874,0.7120762557633956,-0.11738263376220892
