,2021,2022,2023,2024,2021,2022,2023,2024
current_assets,1.3719370243943765,1.762627196529114,1.7750837940503053,2.3472154830472447,-0.2693628689094669,-0.26781311645964223,-0.27272544262516785,-0.2695920083722253
current_liabilities,-0.4842444517138128,-0.4961566369895676,-0.505660672853477,-0.39346837257622175,-0.2693628689094669,-0.26781311645964223,-0.27272544262516785,-0.2695920083722253
equity,2.243440439431517,2.0974777623196,2.111421969326348,-0.15945192936428654,-0.2693628689094669,-0.26781311645964223,-0.27272544262516785,-0.2695920083722253
financial_profit,-0.48194651014416673,-0.46086716805231326,-0.5244379282350317,-0.439725945358123,-0.2693628689094669,-0.26781311645964223,-0.27272544262516785,-0.2695920083722253
net_income,-0.45917704561651745,-0.48793556592720916,-0.42055841104894587,-0.36080760349190777,-0.2693628689094669,-0.26781311645964223,-0.27272544262516785,-0.2695920083722253
other_profit,-0.5154841445527855,-0.5228199518125525,-0.533621314337745,-0.4488665366302199,-0.2693628689094669,-0.26781311645964223,-0.27272544262516785,-0.2695920083722253
revenue,-0.37205605563323,-0.3996707345430559,-0.28957817745558173,-0.19293369394672033,-0.2693628689094669,-0.26781311645964223,-0.27272544262516785,-0.2695920083722253
total_assets,2.2746800628651447,2.120884925214629,2.0876199387608723,2.719866313743301,-0.2693628689094669,-0.26781311645964223,-0.27272544262516785,-0.2695920083722253
total_debt,-0.4842444517138128,-0.4961566369895676,-0.505660672853477,-0.39346837257622175,-0.2693628689094669,-0.26781311645964223,-0.27272544262516785,-0.2695920083722253
roa,-0.5154841445527855,-0.5195638649581793,-0.5324347542255445,-0.4463932238078075,-0.2680231373514677,-0.26732053134294675,-0.2707366915533226,-0.2675379708804285
roe,-0.5154841445527855,-0.5195638649581793,-0.5324347542255445,-0.4463932238078075,-0.26800796741546545,-0.26731612559718176,-0.27075459581922984,-0.2469266899784333
debt_ratio,-0.5154841445527855,-0.5195638649581793,-0.5324347542255445,-0.4463932238078075,-0.268619573603027,-0.2674485678600117,-0.2722494976531167,-0.2683218226999571
current_ratio,-0.5154841445527855,-0.5195638649581793,-0.5324347542255445,-0.4463932238078075,3.74157990040604,3.7416406845944468,3.7413279336611875,3.7414758037561096
net_profit_margin,-0.5154841445527855,-0.5195638649581793,-0.5324347542255445,-0.4463932238078075,-0.243300532941411,-0.2569647403188889,-0.2512698302292743,-0.243932622818825
revenue_growth,-0.5154841445527855,-0.5195638649581793,-0.5324347542255445,-0.4463932238078075,-0.2693628689094669,-0.27227267133863786,-0.22178833477973436,-0.2884286220284381
