,2022,2023,2024,2022,2023,2024
cost_of_goods_sold,0.7650858452589178,0.4055751393601613,0.1501986475855895,-0.3611622460203533,-0.33807470830945896,-0.293331297719383
current_assets,0.11225083232431343,0.07351323508295336,0.13403619881549858,-0.3611622460203533,-0.33807470830945896,-0.293331297719383
current_liabilities,0.19781585268769933,0.5549043007279022,0.7482056401580937,-0.3611622460203533,-0.33807470830945896,-0.293331297719383
equity,0.5743431744358756,0.6508546479493492,0.7706779022046616,-0.3611622460203533,-0.33807470830945896,-0.293331297719383
financial_profit,-0.6015332334655992,-0.7764985772988683,-0.7143669004808733,-0.3611622460203533,-0.33807470830945896,-0.293331297719383
gross_profit,-0.5592209722025367,-0.35241813541389955,-0.3859655317759359,-0.3611622460203533,-0.33807470830945896,-0.293331297719383
net_income,-0.6039535754392278,-0.6188979768402431,-0.6011552307624263,-0.3611622460203533,-0.33807470830945896,-0.293331297719383
other_profit,-0.628341659416221,-0.6209849610304761,-0.6067642369627609,-0.3611622460203533,-0.33807470830945896,-0.293331297719383
profit_before_tax,-0.5980423449380172,-0.6036958750932963,-0.5870255616094099,-0.3611622460203533,-0.33807470830945896,-0.293331297719383
revenue,0.8348164983927784,0.6734824049968657,0.37262271715941203,-0.3611622460203533,-0.33807470830945896,-0.293331297719383
total_assets,3.056367879744536,3.1138118269568666,3.1786654399061365,-0.3611622460203533,-0.33807470830945896,-0.293331297719383
total_debt,1.853073079972263,1.8426317779569132,1.7995979599590421,-0.3611622460203533,-0.33807470830945896,-0.293331297719383
roa,-0.6289516253363974,-0.620325401050604,-0.6083895777424325,-0.3331604787281741,-0.33617248288173546,-0.2838843209847959
roe,-0.6289516253363974,-0.620325401050604,-0.6083895777424325,-0.2754015004423492,-0.33248685252827903,-0.2673889699039958
debt_ratio,-0.6289516253363974,-0.620325401050604,-0.6083895777424325,2.4190977541551817,2.944130917247071,2.851140803039875
current_ratio,-0.6289516253363974,-0.620325401050604,-0.6083895777424325,3.339742634576167,2.5998111523697087,2.4131054740436872
gross_margin,-0.6289516253363974,-0.620325401050604,-0.6083895777424325,-0.1645068330525461,0.6923444457923946,0.8279185871621854
net_profit_margin,-0.6289516253363974,-0.620325401050604,-0.6083895777424325,-0.29066237824368735,-0.33258458005971153,-0.2568626205883721
revenue_growth,-0.6289516253363974,-0.620325401050604,-0.6083895777424325,-0.3611622460203533,-1.178146100225941,-1.7640533801359881
