,2021,2022,2023,2024,2021,2022,2023,2024
current_assets,1.9907395200676221,1.9428190922118176,1.9512539389396615,2.0352281397592025,-0.4441142188548907,-0.3947751073533287,-0.4318868224957694,-0.5902805820959242
current_liabilities,0.9932023402616115,0.8674981309316367,1.0914259789146799,1.0943254687349817,-0.4441142188548907,-0.3947751073533287,-0.4318868224957694,-0.5902805820959242
equity,0.14895817078291326,0.5143023719714749,0.22028337040233906,-0.4895808236286202,-0.4441142188548907,-0.3947751073533287,-0.4318868224957694,-0.5902805820959242
financial_profit,-0.7796395382940888,-0.8114962476479528,-0.752212763630151,-0.6988943671817803,-0.4441142188548907,-0.3947751073533287,-0.4318868224957694,-0.5902805820959242
net_income,-0.5550835367487628,-0.5652324577068449,-0.5809955064754683,-0.5428824172381589,-0.4441142188548907,-0.3947751073533287,-0.4318868224957694,-0.5902805820959242
other_profit,-0.6954310050016236,-0.7017885541710011,-0.6851369471632425,-0.6330121626092822,-0.4441142188548907,-0.3947751073533287,-0.4318868224957694,-0.5902805820959242
revenue,-0.1485822493894291,-0.17261428745446827,-0.35937685396306923,-0.25288290030176985,-0.4441142188548907,-0.3947751073533287,-0.4318868224957694,-0.5902805820959242
total_assets,2.052091426613464,2.1880043007047294,2.066599792502243,2.065503950210764,-0.4441142188548907,-0.3947751073533287,-0.4318868224957694,-0.5902805820959242
total_debt,1.2017920580987997,0.9686741747943052,1.1644971949982388,1.223823427176345,-0.4441142188548907,-0.3947751073533287,-0.4318868224957694,-0.5902805820959242
roa,-0.7013411977317509,-0.7050277539389495,-0.6860563674208718,-0.6336047191536137,-0.31634809577033257,-0.28347604249076175,-0.3352633405003433,-0.5130363086202353
roe,-0.7013411977317509,-0.7050277539389495,-0.6860563674208718,-0.6336047191536137,-0.030382979466040457,-0.13070243707557755,-0.1384303935117302,0.8573312009140954
debt_ratio,-0.7013411977317509,-0.7050277539389495,-0.6860563674208718,-0.6336047191536137,1.2184035335590813,0.9377551318429863,1.2700498189038685,0.9912014203146816
current_ratio,-0.7013411977317509,-0.7050277539389495,-0.6860563674208718,-0.6336047191536137,3.377148460081528,3.4835772291076346,3.324321154055971,2.959224364576098
net_profit_margin,-0.7013411977317509,-0.7050277539389495,-0.6860563674208718,-0.6336047191536137,0.19232127014467035,0.21000253740719824,0.38227878003224286,-0.04266109229169578
revenue_growth,-0.7013411977317509,-0.7050277539389495,-0.6860563674208718,-0.6336047191536137,-0.4441142188548907,-0.6641804526115208,-0.6159746165180845,1.060465653970374
